video_id,publish_date,views,likes,dislikes,comments_disabled
id2874,2018-04-10,1846784,31817,1920,False
id2013,2018-04-30,1136680,31825,665,False
id6113,2018-04-17,2093009,31829,1321,False
id3542,2017-11-14,1147169,31832,1902,False
id4613,2018-04-18,1222749,31836,776,False
id4308,2018-01-10,904193,31842,506,False
id3028,2018-03-14,414514,31842,143,False
id1830,2017-12-13,394522,31844,375,False
id2400,2018-03-16,1310709,31854,2550,False
id2532,2018-01-15,2050425,31855,2423,False
id3741,2018-03-20,398699,31855,391,False
id653,2018-05-15,821272,31857,761,False
id3299,2018-05-10,1014658,31858,979,False
id6073,2018-03-05,824010,31859,471,False
id2671,2018-03-09,831485,31872,412,False
id4315,2018-02-06,890941,31874,232,False
id4674,2018-05-04,1120470,31877,805,False
id196,2017-12-23,2057760,31878,1134,False
id1311,2018-04-25,846906,31879,963,False
id2857,2017-12-23,300379,31881,271,False
id5545,2018-02-16,1288861,31886,1226,False
id1544,2018-03-06,375799,31890,189,False
id5088,2018-02-28,1358934,31891,691,False
id2614,2017-11-09,691229,31892,197,False
id1584,2018-01-19,901229,31896,392,False
id4595,2018-05-04,586282,31896,1485,False
id5630,2018-01-07,510630,31900,1099,False
id2939,2018-01-24,464324,31903,461,False
id3921,2018-03-19,462016,31909,436,False
id1335,2018-05-11,1355564,31912,1564,False
id1248,2017-11-21,514444,31918,1539,False
id1550,2018-02-12,1759606,31919,755,False
id2874,2018-04-10,1854921,31921,1922,False
id5757,2018-05-03,8631678,31922,12831,False
id4782,2018-03-03,1124169,31924,1947,False
id6143,2018-04-21,1019691,31926,1191,False
id4009,2018-04-26,711182,31926,997,False
id1412,2018-05-18,571665,31927,677,False
id1026,2018-05-23,5750714,31930,4687,False
id1757,2017-12-06,570995,31941,539,False
id836,2018-05-25,1268393,31953,548,False
id3299,2018-05-10,1020212,31955,980,False
id3016,2017-11-27,1747311,31966,23187,False
id2271,2018-03-15,2207500,31970,1574,False
id222,2018-04-03,2248120,31981,685,False
id4528,2018-04-28,1179240,31983,1087,False
id5979,2018-01-01,1097679,31986,2527,False
id2429,2018-04-23,898191,31987,788,False
id853,2018-04-12,1320153,31990,460,False
id6068,2017-11-27,1296766,31993,1331,False
id3852,2018-01-04,293630,31996,144,False
id624,2018-03-21,1799294,31996,1434,False
id5756,2018-02-06,488560,31997,1012,False
id1755,2018-03-25,553400,31999,350,False
id908,2017-12-13,5376583,32001,3025,False
id1319,2018-04-11,2682587,32015,1467,False
id6168,2018-05-14,810896,32016,324,False
id2874,2018-04-10,1862504,32017,1926,False
id1069,2018-02-12,401263,32019,409,False
id848,2018-05-18,2771026,32019,959,False
id1544,2018-03-06,380230,32022,189,False
id3331,2018-03-07,564951,32030,292,False
id4279,2018-05-16,811640,32030,322,False
id941,2018-02-24,569814,32034,1055,False
id514,2018-04-01,1852116,32037,1814,False
id3414,2018-03-12,826452,32039,397,False
id3028,2018-03-14,418853,32040,143,False
id167,2018-01-17,1340580,32053,1962,False
id3299,2018-05-10,1026576,32053,984,False
id4846,2018-03-28,476552,32060,220,False
id5085,2018-04-12,8511833,32062,16002,False
id1335,2018-05-11,1367499,32062,1574,False
id452,2017-12-23,578739,32064,476,False
id3582,2018-01-21,2948895,32066,9252,False
id804,2018-02-08,1136627,32070,5352,False
id3833,2018-03-07,2005689,32076,854,False
id547,2018-05-07,1134568,32078,5113,False
id4613,2018-04-18,1259556,32080,794,False
id3886,2018-03-29,1072083,32081,767,False
id258,2018-06-01,2182545,32094,2221,False
id3109,2018-02-26,2091194,32098,2458,False
id3914,2018-01-01,1220619,32101,1453,False
id1097,2018-03-21,398525,32101,1090,False
id2528,2018-01-15,2927221,32106,1985,False
id4883,2018-06-02,679046,32115,577,False
id4622,2018-03-02,2946656,32121,1701,False
id625,2018-04-04,1891995,32121,347,False
id185,2017-11-30,1040886,32122,855,False
id2874,2018-04-10,1870014,32127,1928,False
id4674,2018-05-04,1129499,32127,814,False
id3801,2017-12-26,644694,32128,838,False
id2518,2018-03-07,1613860,32135,1229,False
id2932,2018-03-25,2702306,32135,900,False
id3299,2018-05-10,1033346,32139,988,False
id329,2018-04-13,1312727,32140,3169,False
id853,2018-04-12,1335365,32145,462,False
id1259,2018-03-10,624481,32146,1761,False
id4240,2018-04-06,1591410,32158,396,False
id4676,2018-02-16,902301,32161,748,False
id330,2018-04-30,1912737,32162,1114,False
id2678,2018-01-12,1304219,32166,3194,False
id1755,2018-03-25,560109,32166,352,False
id3523,2017-11-15,485602,32167,468,False
id5250,2018-05-10,3563288,32169,4057,True
id1335,2018-05-11,1377987,32173,1579,False
id3060,2018-03-10,2747544,32176,1151,False
id2400,2018-03-16,1334881,32177,2577,False
id6113,2018-04-17,2138900,32178,1344,False
id5757,2018-05-03,8705480,32178,12950,False
id5346,2017-11-15,968868,32181,1279,False
id503,2018-03-15,1051357,32182,5165,False
id1383,2017-11-14,1251180,32186,455,False
id2694,2018-01-25,536312,32188,402,False
id1173,2018-01-14,4297582,32196,3803,False
id2874,2018-04-10,1875212,32206,1931,False
id2513,2018-03-08,1333817,32211,752,False
id3364,2018-06-01,1757523,32211,3208,False
id3299,2018-05-10,1038666,32224,988,False
id5523,2018-02-09,683614,32229,420,False
id3028,2018-03-14,423143,32229,143,False
id4935,2018-06-07,1368042,32230,695,False
id3368,2018-05-15,1458218,32234,733,False
id853,2018-04-12,1347238,32235,465,False
id1801,2018-03-02,1463039,32237,919,False
id825,2018-02-11,1309745,32239,1836,False
id2141,2018-05-17,1041061,32240,540,False
id5055,2017-12-27,638453,32241,317,False
id258,2018-06-01,2205615,32241,2224,False
id3818,2017-12-05,724757,32251,1025,False
id5953,2017-12-01,623149,32256,287,False
id2259,2018-06-03,747668,32262,1374,False
id1442,2018-02-12,1065612,32264,2819,False
id1381,2018-04-24,1105953,32264,643,False
id3201,2017-12-22,1202896,32265,1960,False
id5828,2018-05-03,1062499,32276,4594,False
id220,2018-05-02,1062499,32276,4594,False
id1248,2017-11-21,524399,32280,1556,False
id4613,2018-04-18,1290267,32282,811,False
id1335,2018-05-11,1386126,32284,1580,False
id4382,2018-03-06,2143358,32290,1168,False
id547,2018-05-07,1148285,32294,5143,False
id338,2018-03-02,1045249,32297,216,False
id3424,2017-12-20,488923,32298,892,False
id3299,2018-05-10,1044157,32299,989,False
id1169,2017-11-28,608019,32308,552,False
id2325,2018-03-19,350104,32309,389,False
id3109,2018-02-26,2119558,32310,2471,False
id1755,2018-03-25,566497,32310,354,False
id5522,2018-03-09,829566,32315,297,False
id6298,2018-05-16,573169,32315,459,False
id853,2018-04-12,1358075,32318,464,False
id700,2017-11-27,1260320,32321,8080,False
id170,2018-02-05,655388,32323,666,False
id4528,2018-04-28,1207461,32331,1105,False
id4887,2018-04-13,577937,32336,502,False
id6179,2018-05-07,970583,32336,1254,False
id3419,2017-11-20,490106,32341,236,False
id310,2018-02-28,657253,32347,1156,False
id5159,2018-04-13,1548378,32349,544,False
id3299,2018-05-10,1047518,32349,991,False
id2532,2018-01-15,2096964,32351,2464,False
id6113,2018-04-17,2159206,32351,1347,False
id3065,2018-05-02,582293,32353,224,False
id3015,2018-05-16,2188275,32353,979,False
id2665,2018-03-09,2805605,32356,1129,False
id3987,2018-02-13,1004815,32358,305,False
id4558,2018-04-11,993681,32358,669,False
id6343,2017-12-26,1554846,32363,1500,False
id2949,2018-04-23,721875,32363,1311,False
id1780,2018-04-13,1126748,32369,1028,False
id4595,2018-05-04,599985,32374,1501,False
id1335,2018-05-11,1394371,32376,1582,False
id1183,2018-05-28,697180,32380,744,False
id1188,2018-03-05,1073831,32386,1241,False
id6073,2018-03-05,881492,32388,484,False
id2346,2018-03-18,397840,32390,180,False
id3028,2018-03-14,427013,32392,144,False
id5193,2018-01-23,639577,32398,199,False
id3299,2018-05-10,1050795,32398,992,False
id957,2017-12-02,543050,32403,459,False
id3659,2018-05-22,1184425,32405,1118,False
id1966,2018-01-31,917469,32407,691,False
id5250,2018-05-10,3590297,32410,4075,True
id1818,2018-01-15,1020860,32411,972,False
id3414,2018-03-12,836438,32415,400,False
id6143,2018-04-21,1049023,32415,1222,False
id2932,2018-03-25,2788955,32416,916,False
id853,2018-04-12,1368638,32419,465,False
id3577,2018-06-09,1504564,32430,4316,False
id329,2018-04-13,1340813,32431,3225,False
id1026,2018-05-23,5836239,32431,4755,False
id3109,2018-02-26,2135393,32432,2489,False
id5757,2018-05-03,8773690,32434,13044,False
id2400,2018-03-16,1354564,32435,2614,False
id2271,2018-03-15,2234419,32438,1599,False
id4301,2017-12-20,1316824,32441,909,False
id2823,2018-03-22,661249,32441,675,False
id4979,2018-05-12,1422235,32443,672,False
id5141,2017-11-23,1042171,32444,765,False
id596,2018-04-06,1686976,32446,2064,False
id4419,2018-01-24,311179,32449,242,False
id2531,2018-02-19,799025,32450,763,False
id5409,2018-05-04,1550742,32451,7026,False
id850,2017-12-29,1364585,32452,1593,False
id1529,2018-03-18,2181976,32457,1420,False
id765,2018-04-14,990535,32459,670,False
id24,2018-02-01,1181555,32460,1337,False
id5300,2018-04-24,1278398,32471,1189,False
id4011,2018-02-07,397799,32476,282,False
id3524,2017-11-20,638074,32479,772,False
id5344,2018-03-27,825075,32480,496,False
id472,2018-01-09,713748,32489,429,False
id2532,2018-01-15,2128979,32493,2484,False
id6113,2018-04-17,2176126,32497,1357,False
id4613,2018-04-18,1328311,32499,823,False
id547,2018-05-07,1161512,32499,5167,False
id596,2018-04-06,1691152,32502,2067,False
id4934,2018-01-18,603873,32504,381,False
id258,2018-06-01,2244805,32505,2235,False
id3028,2018-03-14,429408,32508,144,False
id4189,2018-05-19,1672006,32509,1083,False
id3109,2018-02-26,2146770,32510,2492,False
id5985,2018-05-30,1490376,32511,1314,False
id4595,2018-05-04,608975,32517,1513,False
id5103,2018-05-10,927927,32517,1939,False
id5085,2018-04-12,8593415,32530,16309,False
id3007,2017-12-15,375227,32534,1120,False
id4728,2018-03-26,1883602,32541,2200,False
id596,2018-04-06,1695455,32543,2070,False
id5956,2018-04-17,1721072,32545,1281,False
id1801,2018-03-02,1487387,32546,931,False
id4976,2018-04-30,699247,32547,487,False
id1335,2018-05-11,1405034,32548,1584,False
id4850,2018-04-30,720158,32554,896,False
id1258,2018-05-18,1241413,32568,1149,False
id1425,2018-05-11,2058569,32574,4195,False
id2985,2017-12-27,1042151,32575,1926,False
id2528,2018-01-15,3112787,32579,2079,False
id3948,2017-12-09,645532,32580,527,False
id717,2018-01-05,498072,32584,341,False
id3818,2017-12-05,740043,32585,1043,False
id3109,2018-02-26,2157410,32588,2497,False
id1738,2018-03-01,1182299,32589,1580,False
id596,2018-04-06,1699155,32590,2071,False
id3028,2018-03-14,431494,32591,145,False
id2532,2018-01-15,2152206,32592,2492,False
id3696,2018-02-06,1382038,32601,1576,False
id2400,2018-03-16,1372381,32605,2626,False
id5250,2018-05-10,3613271,32605,4087,True
id3886,2018-03-29,1098522,32609,786,False
id5073,2018-02-03,508353,32611,893,False
id4674,2018-05-04,1155919,32614,830,False
id624,2018-03-21,1856381,32619,1483,False
id3433,2017-12-10,970362,32623,3310,False
id6346,2018-01-05,614700,32623,612,False
id596,2018-04-06,1702293,32630,2071,False
id5784,2017-11-22,346530,32631,375,False
id5538,2018-01-22,541414,32635,2257,False
id6113,2018-04-17,2194232,32635,1364,False
id3414,2018-03-12,844457,32636,402,False
id983,2017-12-12,825029,32637,2705,False
id4528,2018-04-28,1232298,32639,1126,False
id2064,2018-02-19,701196,32641,982,False
id1694,2018-01-09,736955,32645,659,False
id974,2017-11-08,1231518,32648,6221,False
id731,2018-01-08,1275718,32648,987,False
id6304,2018-03-27,467303,32653,274,False
id547,2018-05-07,1170568,32653,5182,False
id3522,2018-05-01,787835,32655,541,False
id6298,2018-05-16,585901,32656,467,False
id1069,2018-02-12,416293,32657,417,False
id3109,2018-02-26,2167517,32657,2501,False
id3698,2018-05-18,3322575,32661,1427,False
id1259,2018-03-10,637423,32667,1765,False
id550,2017-12-26,847289,32668,1941,False
id3028,2018-03-14,433362,32673,146,False
id4813,2018-01-17,370777,32686,235,False
id5757,2018-05-03,8820367,32687,13154,False
id2932,2018-03-25,2838097,32692,928,False
id6144,2018-04-14,1679248,32693,1529,False
id4883,2018-06-02,704636,32706,603,False
id329,2018-04-13,1361606,32707,3258,False
id6,2018-04-25,1837557,32708,1246,False
id5111,2018-05-12,2651582,32712,1391,False
id2532,2018-01-15,2265942,32716,2502,False
id3424,2017-12-20,500972,32717,904,False
id1248,2017-11-21,536419,32725,1575,False
id916,2018-02-13,460753,32726,531,False
id258,2018-06-01,2273885,32732,2247,False
id3519,2018-05-25,1366342,32733,1725,False
id3419,2017-11-20,502040,32735,236,False
id4674,2018-05-04,1162768,32740,836,False
id928,2017-11-15,987117,32742,1597,False
id5988,2017-12-09,397329,32742,649,False
id4212,2018-04-24,1513681,32742,515,False
id1335,2018-05-11,1416358,32746,1592,False
id329,2018-04-13,1374238,32747,3272,False
id172,2017-11-15,531746,32749,642,False
id503,2018-03-15,1080838,32751,5164,False
id3,2018-04-27,1566807,32752,393,False
id1091,2018-01-26,129130,32755,98,False
id4595,2018-05-04,615516,32760,1524,False
id5088,2018-02-28,1427305,32765,703,False
id5484,2018-05-02,1051416,32765,446,False
id2532,2018-01-15,2288090,32769,2517,False
id5094,2018-01-27,734550,32769,1436,False
id547,2018-05-07,1179107,32771,5198,False
id4613,2018-04-18,1369950,32772,838,False
id3414,2018-03-12,851131,32773,404,False
id6113,2018-04-17,2211297,32780,1368,False
id304,2017-12-04,2693367,32785,3051,False
id514,2018-04-01,1916579,32796,1887,False
id2034,2017-12-18,432076,32801,627,False
id2400,2018-03-16,1384365,32801,2631,False
id144,2018-01-16,386454,32806,269,False
id1381,2018-04-24,1150666,32808,666,False
id853,2018-04-12,1400041,32815,470,False
id1169,2017-11-28,623894,32822,561,False
id5250,2018-05-10,3632624,32827,4092,True
id1186,2018-02-08,2858633,32834,6672,False
id4480,2017-12-01,1091340,32841,589,False
id1665,2017-11-27,955104,32845,425,False
id2141,2018-05-17,1076368,32846,554,False
id2013,2018-04-30,1196977,32849,691,False
id6143,2018-04-21,1075829,32851,1247,False
id1334,2018-02-18,1645768,32863,1781,False
id5985,2018-05-30,1518195,32865,1331,False
id361,2018-05-16,1887277,32868,854,False
id452,2017-12-23,602044,32871,500,False
id1801,2018-03-02,1511266,32872,938,False
id4558,2018-04-11,1033059,32875,686,False
id5220,2018-03-08,1107915,32876,1269,False
id700,2017-11-27,1320095,32877,8199,False
id547,2018-05-07,1186025,32877,5219,False
id1506,2018-01-16,3612830,32880,2846,False
id1026,2018-05-23,5918752,32886,4838,False
id6298,2018-05-16,595962,32891,474,False
id3191,2018-02-19,14647590,32892,117128,False
id4424,2018-03-26,936166,32893,538,False
id5545,2018-02-16,1327815,32895,1240,False
id258,2018-06-01,2295275,32895,2255,False
id3886,2018-03-29,1116035,32897,792,False
id1202,2017-12-17,956466,32901,3052,False
id6227,2018-03-19,645687,32901,2236,False
id5712,2018-03-20,1017597,32901,1693,False
id4528,2018-04-28,1254756,32901,1153,False
id6222,2018-01-11,647369,32911,111,False
id1335,2018-05-11,1425525,32913,1599,False
id4674,2018-05-04,1169689,32917,840,False
id4798,2018-01-31,4857665,32918,2603,True
id3414,2018-03-12,858337,32920,406,False
id4613,2018-04-18,1392722,32921,846,False
id329,2018-04-13,1384598,32924,3280,False
id4194,2018-01-12,516989,32925,928,False
id6073,2018-03-05,937782,32930,493,False
id2932,2018-03-25,2879114,32930,940,False
id323,2017-11-21,1273343,32935,1209,False
id3420,2018-04-18,683810,32941,522,False
id4728,2018-03-26,1926390,32944,2223,False
id2461,2018-05-08,945562,32945,476,False
id3843,2018-05-01,233946,32949,390,False
id5085,2018-04-12,8665367,32955,16587,False
id2400,2018-03-16,1394979,32961,2639,False
id4301,2017-12-20,1344242,32966,920,False
id2857,2017-12-23,317215,32969,278,False
id2839,2017-11-26,1201905,32974,273,True
id5755,2018-04-01,658351,32975,1519,False
id338,2018-03-02,1069014,32976,217,False
id5250,2018-05-10,3649733,32976,4101,True
id2694,2018-01-25,558164,32980,416,False
id4613,2018-04-18,1401539,32983,848,False
id167,2018-01-17,1426321,32986,2012,False
id3632,2017-12-20,655640,32989,359,False
id192,2017-12-12,1257145,32994,1518,False
id3519,2018-05-25,1389464,32994,1735,False
id1519,2017-11-15,686170,32999,654,False
id4595,2018-05-04,621260,32999,1528,False
id4719,2018-03-24,1625310,33003,895,False
id4883,2018-06-02,719786,33020,609,False
id3972,2018-01-10,1303928,33021,459,False
id3610,2018-02-07,1987503,33024,553,False
id503,2018-03-15,1096180,33031,5164,False
id5718,2018-04-21,1349333,33031,4848,False
id329,2018-04-13,1393958,33033,3297,False
id3914,2018-01-01,1277105,33039,1491,False
id4385,2018-02-03,291302,33041,170,False
id4674,2018-05-04,1175643,33042,842,False
id1335,2018-05-11,1432049,33043,1603,False
id4613,2018-04-18,1405730,33048,851,False
id1258,2018-05-18,1274741,33048,1167,False
id1259,2018-03-10,646663,33052,1771,False
id6298,2018-05-16,604099,33053,478,False
id3801,2017-12-26,676495,33055,886,False
id547,2018-05-07,1196383,33057,5242,False
id5409,2018-05-04,1592568,33065,7118,False
id5309,2018-05-14,4893011,33075,2853,False
id1550,2018-02-12,1924364,33077,782,False
id1069,2018-02-12,426306,33083,426,False
id514,2018-04-01,1947865,33085,1901,False
id5316,2018-05-19,6108992,33089,2430,False
id2541,2017-11-21,710660,33091,739,False
id4189,2018-05-19,1718010,33094,1117,False
id2152,2018-04-24,3537264,33098,783,False
id4528,2018-04-28,1268349,33105,1162,False
id5472,2018-03-27,643661,33106,258,False
id2932,2018-03-25,2916716,33107,946,False
id624,2018-03-21,1903437,33108,1515,False
id3414,2018-03-12,865233,33110,406,False
id5949,2018-05-31,1005860,33110,3680,False
id2961,2018-06-07,5587218,33110,3503,False
id5250,2018-05-10,3665202,33116,4103,True
id2537,2018-03-03,696132,33117,850,False
id2165,2018-05-07,5842940,33119,2475,True
id4613,2018-04-18,1410813,33120,855,False
id853,2018-04-12,1430566,33123,475,False
id1801,2018-03-02,1532629,33125,946,False
id6143,2018-04-21,1092575,33126,1255,False
id1323,2018-05-05,2648437,33128,6377,False
id5985,2018-05-30,1543821,33129,1336,False
id1203,2018-05-04,765442,33131,310,False
id4674,2018-05-04,1180077,33134,846,False
id2124,2017-11-17,566430,33136,608,False
id1348,2018-04-01,687399,33138,12832,False
id1232,2018-02-16,487132,33143,379,False
id3656,2018-02-17,1727956,33147,4177,False
id6068,2017-11-27,1409223,33149,1438,False
id3016,2017-11-27,1958265,33151,23744,False
id1270,2018-03-22,516378,33154,503,False
id242,2018-03-17,3453113,33160,3325,False
id2763,2018-06-08,979034,33160,690,False
id1545,2018-03-31,503442,33164,1120,False
id4613,2018-04-18,1414271,33175,856,False
id6298,2018-05-16,610325,33178,482,False
id3424,2017-12-20,511677,33190,912,False
id862,2017-12-21,748642,33195,322,False
id2513,2018-03-08,1405755,33196,766,False
id4579,2017-11-25,931112,33197,1100,False
id5757,2018-05-03,8943444,33198,13321,False
id1169,2017-11-28,636739,33199,570,False
id4383,2018-03-30,1119894,33199,502,False
id850,2017-12-29,1413537,33201,1618,False
id4595,2018-05-04,626462,33202,1537,False
id503,2018-03-15,1108912,33206,5164,False
id3546,2018-04-20,475766,33207,115,False
id1319,2018-04-11,2923934,33212,1581,False
id5840,2018-01-31,521923,33214,275,False
id1965,2018-02-27,638398,33214,545,False
id1381,2018-04-24,1184042,33214,678,False
id4558,2018-04-11,1058396,33215,696,False
id2665,2018-03-09,2900766,33216,1149,False
id5099,2017-12-19,331170,33222,413,False
id5437,2018-04-30,1510518,33229,518,False
id547,2018-05-07,1207095,33230,5278,False
id329,2018-04-13,1404508,33231,3307,False
id5417,2018-06-09,2436401,33232,2455,False
id1335,2018-05-11,1440134,33234,1608,False
id738,2017-11-20,866967,33235,1112,False
id2932,2018-03-25,2949852,33235,951,False
id5085,2018-04-12,8726644,33241,16833,False
id2066,2018-05-16,987530,33241,931,False
id2400,2018-03-16,1411015,33243,2649,False
id1026,2018-05-23,5985284,33243,4899,False
id2141,2018-05-17,1102725,33245,561,False
id699,2018-01-03,700096,33259,914,False
id853,2018-04-12,1445949,33261,475,False
id4490,2018-05-22,924784,33270,535,False
id4575,2018-01-03,1156212,33273,1020,False
id5250,2018-05-10,3680550,33273,4110,True
id3116,2018-03-15,793837,33278,568,False
id6143,2018-04-21,1101907,33285,1262,False
id848,2018-05-18,3020115,33289,1044,False
id6298,2018-05-16,617025,33290,486,False
id700,2017-11-27,1374287,33295,8300,False
id1335,2018-05-11,1443535,33298,1612,False
id6179,2018-05-07,1019004,33301,1308,False
id5428,2018-03-07,2101562,33303,1230,False
id5484,2018-05-02,1074239,33307,456,False
id3007,2017-12-15,390188,33311,1125,False
id5005,2018-02-28,764459,33314,520,False
id185,2017-11-30,1099012,33315,906,False
id4883,2018-06-02,735127,33315,618,False
id5752,2018-03-30,2275633,33317,417,False
id5369,2018-03-28,845894,33319,792,False
id4508,2018-02-07,1335729,33321,700,False
id1801,2018-03-02,1548308,33328,948,False
id3030,2017-12-13,428703,33331,455,False
id1069,2018-02-12,432552,33331,435,False
id2932,2018-03-25,2983487,33341,960,False
id3429,2018-05-23,819933,33344,1020,False
id1522,2018-05-08,347036,33351,648,False
id4240,2018-04-06,1649372,33364,412,False
id1910,2018-01-25,1301342,33365,3988,False
id1717,2018-01-13,1080992,33368,522,False
id4336,2018-03-15,822144,33368,322,False
id5757,2018-05-03,8978272,33375,13357,False
id3636,2018-02-01,17983051,33381,9601,False
id5590,2018-04-18,634164,33381,347,False
id2337,2018-02-26,380480,33385,158,False
id6298,2018-05-16,623217,33387,488,False
id5985,2018-05-30,1566040,33387,1350,False
id624,2018-03-21,1933859,33388,1528,False
id4850,2018-04-30,754031,33391,921,False
id4461,2018-04-18,1399674,33392,3165,False
id5191,2018-01-01,826846,33396,644,False
id1220,2018-04-27,945329,33401,449,False
id329,2018-04-13,1416169,33404,3328,False
id1259,2018-03-10,655487,33408,1777,False
id4883,2018-06-02,739599,33409,619,False
id4545,2017-11-15,759465,33415,816,False
id503,2018-03-15,1121734,33417,5167,False
id1381,2018-04-24,1203351,33421,684,False
id1335,2018-05-11,1449290,33421,1618,False
id224,2018-02-20,393294,33424,619,False
id3425,2017-12-21,2066840,33427,2709,False
id5088,2018-02-28,1475763,33430,718,False
id4301,2017-12-20,1370158,33462,934,False
id653,2018-05-15,889699,33463,896,False
id1689,2017-11-21,1163659,33468,782,False
id4846,2018-03-28,512309,33469,233,False
id144,2018-01-16,399135,33476,271,False
id1946,2017-11-29,1747740,33481,2044,False
id452,2017-12-23,619880,33481,515,False
id6073,2018-03-05,996449,33481,505,False
id547,2018-05-07,1219882,33482,5329,False
id1801,2018-03-02,1557905,33486,952,False
id2141,2018-05-17,1122691,33495,570,False
id1787,2018-03-21,1410716,33498,966,False
id3636,2018-02-01,18052108,33499,9622,False
id4728,2018-03-26,1977980,33500,2260,False
id1254,2017-11-12,1456472,33505,1660,False
id2694,2018-01-25,574085,33506,426,False
id4189,2018-05-19,1750840,33507,1142,False
id5085,2018-04-12,8787304,33509,17112,False
id6298,2018-05-16,629132,33512,490,False
id1335,2018-05-11,1454171,33517,1622,False
id6060,2017-12-01,1023627,33521,918,False
id5757,2018-05-03,9004449,33522,13392,False
id3022,2018-04-04,609675,33527,1427,False
id4308,2018-01-10,1004687,33531,542,False
id3987,2018-02-13,1115638,33534,338,False
id2400,2018-03-16,1425308,33534,2668,False
id2079,2018-02-23,2157750,33537,10552,False
id5563,2018-01-19,490114,33538,526,False
id2429,2018-04-23,959484,33539,830,False
id329,2018-04-13,1427768,33543,3343,False
id4595,2018-05-04,637714,33548,1552,False
id1950,2018-04-29,3163583,33551,1595,False
id6196,2018-03-14,1500855,33552,3750,False
id3636,2018-02-01,18083022,33553,9627,False
id1169,2017-11-28,647516,33556,572,False
id4976,2018-04-30,735862,33556,514,False
id5755,2018-04-01,690815,33559,1585,False
id6143,2018-04-21,1113017,33559,1271,False
id5409,2018-05-04,1630011,33561,7194,False
id2576,2018-03-21,453628,33567,482,False
id3424,2017-12-20,520711,33574,916,False
id3636,2018-02-01,19669098,33575,9632,False
id4521,2017-12-14,2092066,33584,1037,False
id1383,2017-11-14,1351046,33595,496,False
id4652,2018-02-04,395670,33599,451,False
id4883,2018-06-02,747905,33599,621,False
id3519,2018-05-25,1430532,33601,1761,False
id6173,2017-12-06,837252,33604,1132,False
id1259,2018-03-10,661227,33605,1779,False
id2531,2018-02-19,848268,33606,848,False
id624,2018-03-21,1959673,33609,1539,False
id6298,2018-05-16,635184,33622,492,False
id6068,2017-11-27,1448855,33624,1480,False
id1311,2018-04-25,922577,33628,1055,False
id2949,2018-04-23,773039,33629,1433,False
id5757,2018-05-03,9028097,33632,13422,False
id3869,2018-04-13,1191800,33637,300,False
id1801,2018-03-02,1568652,33638,955,False
id1183,2018-05-28,767980,33638,766,False
id4595,2018-05-04,641443,33643,1561,False
id4775,2018-03-08,1142121,33646,1941,False
id6311,2018-04-01,1009333,33646,938,False
id3502,2018-02-08,1593697,33657,1308,False
id1258,2018-05-18,1311628,33659,1195,False
id1335,2018-05-11,1459598,33661,1629,False
id2857,2017-12-23,328740,33663,288,False
id3748,2017-12-27,1134318,33664,1240,False
id329,2018-04-13,1435304,33664,3355,False
id5141,2017-11-23,1113089,33670,794,False
id850,2017-12-29,1437372,33670,1626,False
id6259,2018-05-28,915030,33674,1169,False
id503,2018-03-15,1133088,33681,5188,False
id2013,2018-04-30,1247504,33683,706,False
id3161,2018-03-22,666377,33684,741,False
id700,2017-11-27,1429023,33689,8370,False
id2956,2018-03-15,2128122,33693,2264,False
id4595,2018-05-04,644639,33702,1566,False
id636,2017-12-21,279164,33710,206,False
id3921,2018-03-19,501626,33713,484,False
id2678,2018-01-12,1453954,33714,3344,False
id2141,2018-05-17,1139535,33720,576,False
id6298,2018-05-16,639814,33723,495,False
id5085,2018-04-12,8837197,33724,17287,False
id2652,2018-05-19,2134011,33727,1956,True
id2150,2018-05-07,1682624,33729,1515,False
id223,2018-01-16,501891,33734,1132,False
id3022,2018-04-04,614085,33741,1429,False
id185,2017-11-30,1118659,33742,923,False
id5985,2018-05-30,1594677,33743,1370,False
id329,2018-04-13,1438398,33748,3360,False
id547,2018-05-07,1237019,33748,5399,False
id2229,2018-03-14,1349420,33751,838,False
id514,2018-04-01,2027261,33767,1955,False
id5484,2018-05-02,1095734,33767,469,False
id4558,2018-04-11,1095726,33770,701,False
id5757,2018-05-03,9052516,33771,13445,False
id514,2018-04-01,2028672,33773,1956,False
id6143,2018-04-21,1123766,33780,1276,False
id514,2018-04-01,2029938,33784,1958,False
id2425,2018-01-05,2644799,33787,2745,False
id4883,2018-06-02,756716,33787,623,False
id5309,2018-05-14,4971361,33795,2943,False
id5523,2018-02-09,782229,33796,455,False
id5406,2018-04-23,498655,33796,501,False
id4189,2018-05-19,1769069,33798,1154,False
id2570,2018-06-08,281755,33802,266,False
id1801,2018-03-02,1577450,33808,958,False
id4595,2018-05-04,647685,33811,1571,False
id2124,2017-11-17,592238,33812,622,False
id1335,2018-05-11,1466567,33816,1631,False
id144,2018-01-16,405511,33818,275,False
id1526,2018-05-30,2257432,33818,828,False
id1796,2017-12-03,2798497,33819,6632,False
id4501,2017-12-17,3817594,33825,7731,False
id1259,2018-03-10,666430,33830,1785,False
id1739,2018-01-29,665163,33831,678,False
id6298,2018-05-16,645129,33834,499,False
id3697,2018-04-19,916204,33836,659,False
id5755,2018-04-01,708560,33837,1619,False
id3582,2018-01-21,3185627,33838,9993,False
id4850,2018-04-30,774092,33839,944,False
id1282,2018-05-13,809582,33839,698,False
